adc,adcs,add,addcc,addcs,addeq,addge,addgt,addhi,addle,addls,addlt,addne,adds,adr,and,andcc,andcs,andeq,andge,andhi,andle,andls,andlt,andne,andnes,ands,bcc,bcs,beq,bge,bgt,bhi,bic,biccc,biceq,bichi,bicne,bics,bl,ble,bleq,blgt,blhi,blls,blne,bls,blt,bmi,bne,bpl,bx,bxcc,bxcs,bxeq,bxge,bxgt,bxhi,bxle,bxls,bxlt,bxne,cmn,cmneq,cmnmi,cmnne,cmp,cmpcc,cmpcs,cmpeq,cmphi,cmpls,cmplt,cmpne,cmppl,eor,eoreq,eorne,ldc,ldmccfd,ldmda,ldmdb,ldmed,ldmeqfd,ldmfd,ldmgefd,ldmgeia,ldmgtfd,ldmhifd,ldmia,ldmib,ldmlefd,ldmnefd,ldr,ldrb,ldrcc,ldrccb,ldrcs,ldreq,ldreqb,ldreqh,ldrge,ldrgeb,ldrgt,ldrgtb,ldrh,ldrhi,ldrle,ldrleb,ldrls,ldrlsb,ldrlt,ldrltb,ldrne,ldrneb,ldrneh,ldrsb,ldrsh,mcr,mla,mlaeq,mlane,mov,movcc,movcs,moveq,moveqs,movge,movgt,movhi,movle,movls,movlt,movmi,movne,movnes,movpl,movs,mrc,mul,mvn,mvncc,mvneqs,mvnlt,mvnnes,mvns,nop,orr,orrcs,orreq,orreqs,orrge,orrgt,orrhi,orrle,orrlt,orrne,orrnes,orrs,rsb,rsbcs,rsbcss,rsbge,rsbgt,rsbgts,rsbhi,rsble,rsbls,rsblt,rsbmi,rsbne,rsbs,rsc,rscs,sbc,sbcs,smull,stc,stmda,stmdb,stmea,stmfa,stmfd,stmgeia,stmia,stmib,stmneia,str,strb,strcc,strccb,strcs,streq,streqb,streqh,strge,strgeb,strgt,strgtb,strh,strhi,strhib,strle,strleb,strls,strlsb,strlt,strltb,strne,strneb,strneh,sub,subcc,subcs,subcss,subeq,subeqs,subge,subgt,subhi,suble,subls,sublt,submi,subne,subs,svc,swp,teq,teqeq,teqne,tst,tstne,umlal,umull,label
0.003417984,0,0.122454949,0,0,0,0,0,0,0,0,0,0,0,0.079892163,0.002645831,0,0,0,0,0,0,0,0,0,0,0.003302156,0,0,0.044900148,0,0,0,0,0,0,0,0,0,0.324505616,0,0,0,0,0,0.00503461,0,0,0,0.042859232,0,0.116332202,0,0,0.009621783,0,0,0,0,0.003219405,0,0,0,0,0,0,0.08775938,0,0,0,0,0,0,0.006126671,0,0,0,0,0,0,0,0,0,0,0.046941064,0,0,0,0,0.007580727,0,0,0.00531807,0.66942039,0.002040916,0,0,0,0,0,0,0.005172228,0,0,0,0,0,0,0,0,0,0.004817796,0,0.010342016,0,0,0,0,0,0,0,0,0.622479326,0,0,0.011241874,0,0.003388405,0,0,0,0,0.006987726,0,0.008729066,0,0,0.006122748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006122748,0,0,0,0,0,0,0,0,0,0,0,0.003050853,0,0,0,0,0,0,0,0,0.002827128,0,0.036736485,0,0.005931097,0,0.005103038,0.069391138,0.008410132,0,0,0,0,0,0,0,0,0,0,0.00347846,0,0,0,0,0,0,0,0,0,0.00347846,0,0.01233688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011116663,0,0,0,0,0,0,0,0,0,0
0,0,0.391644442,0,0,0.014621792,0,0,0,0,0,0,0,0,0.06199948,0.003407554,0,0,0,0,0,0,0,0,0,0,0,0.001621013,0.001917366,0.134052796,0.007140385,0.012398321,0.001658565,0,0,0,0,0,0,0.440271437,0.02218305,0,0,0,0,0.004863038,0.005334372,0.02223474,0.003242996,0.065712155,0,0.02102789,0,0,0,0,0,0,0,0,0,0.001771189,0.008984615,0,0,0,0.254963161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018399403,0,0,0,0,0.003254395,0,0,0,0.563810288,0.028913348,0,0,0,0.001820523,0,0,0,0,0,0,0,0,0,0,0.00596656,0,0,0,0.003329859,0,0,0,0,0,0,0,0,0.481012973,0,0,0.011582687,0,0.002181956,0.004216825,0,0.004252832,0,0.002249865,0,0.02810531,0,0,0.005256972,0,0,0,0,0,0,0,0,0,0.001886801,0,0,0,0,0,0,0.00328609,0,0,0,0,0.019713646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002908006,0,0,0,0,0,0.019713646,0,0,0,0,0.077540343,0.016247057,0,0,0,0.007253442,0.013921973,0,0,0,0,0,0,0,0,0.003376763,0,0,0,0,0,0,0.008959785,0,0.018536713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018612229,0,0,0,0,0,0.005504895,0,0,0,0
0.030247618,0.023992122,0.165560869,0.006854892,0,0.002093148,0.003153034,0,0.005757244,0,0,0,0.006405226,0.031389775,0.042299723,0.025365614,0,0,0,0,0,0.003713947,0,0,0,0.003447649,0.007305649,0.007425671,0.013174849,0.242320908,0.006132989,0.006085208,0.009497118,0.009073428,0,0.009990928,0,0,0,0.243826007,0.003629214,0.002658603,0,0,0,0.014851342,0.006109035,0.001958745,0,0.055688656,0.009612178,0.258876995,0.00413084,0,0.02660889,0.00430013,0.003447649,0.003840501,0.003689865,0.00237419,0,0.004056805,0.039442583,0,0.004373564,0,0.27844328,0,0,0.005153186,0.003738421,0,0,0.002259095,0.004709417,0.027487035,0.003713947,0,0,0.004336399,0,0,0,0,0.094821225,0.003950011,0,0.003814324,0.00430013,0.020498507,0.006207364,0.004007906,0.003921877,0.642677191,0.02558668,0.004230113,0,0,0,0,0,0,0,0,0,0,0.003368415,0,0,0.002277677,0,0,0,0.019067122,0.003349242,0,0,0,0,0,0,0,0.471095927,0.006379788,0.016830758,0.021555196,0.007427894,0,0,0,0.004870432,0,0,0,0.030577453,0,0,0.019566285,0,0,0.002695166,0.004373564,0.004163209,0,0.015687508,0.019335701,0,0.075628149,0.005929302,0,0.008460226,0.004037711,0.003169851,0,0.003763299,0,0.00564777,0.023043004,0.053869905,0.040637668,0,0,0,0,0.003468127,0,0.004037711,0,0.003788596,0,0.002949967,0.013499336,0.012545612,0.00430013,0.008512152,0,0,0,0,0,0.002084901,0,0.067729446,0,0.015308864,0.003330309,0,0.156530276,0.048066715,0.008392578,0,0.004757202,0,0,0,0,0,0,0,0.007695701,0.007332324,0,0,0,0.003763299,0,0,0,0,0,0,0.028810288,0.007332324,0.011570493,0,0.006175169,0,0,0,0,0,0,0,0,0.002732639,0.026233989,0,0,0.056159166,0.018449326,0.01347366,0.012608643,0,0.011069595,0.002935425,0
0,0,0.362845768,0,0,0,0,0,0,0,0,0,0.009620918,0,0.054459387,0.002198089,0,0,0,0,0,0,0,0,0,0.003883885,0,0,0,0.10512354,0,0,0,0.002555375,0,0,0,0,0,0.298415211,0,0.002995,0,0,0,0.002091313,0,0,0,0.110210163,0,0.03391082,0,0,0.009991916,0,0,0,0,0.0026746,0,0.002285059,0,0,0,0,0.22720249,0,0,0,0,0,0,0.002544941,0,0,0.004183878,0.004387006,0,0,0,0,0,0,0.032215279,0,0,0,0,0.071375923,0,0,0,0.466273768,0.059343934,0,0,0,0,0,0,0,0,0,0,0.033926914,0,0,0,0.002565874,0,0,0,0.002147971,0,0,0,0.00488509,0,0,0,0,0.662956521,0,0,0.022414711,0,0,0,0.002827243,0,0.002928499,0,0,0.016316744,0,0,0.005086623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003181195,0,0,0.005086623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023487061,0.017338896,0.030519738,0,0.002463702,0,0,0.13903436,0.047161737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017338896,0,0.064911384,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005541264,0,0,0.003514726,0,0.00758925,0.026040725,0,0,0,0
0,0,0.213316509,0,0,0,0,0,0,0,0,0,0.021614473,0,0.101957612,0,0,0,0,0,0,0,0,0,0,0,0.008217651,0,0,0.071105503,0,0,0,0,0,0,0,0,0,0.345369586,0,0,0,0,0,0,0,0,0,0.05586861,0,0.060947574,0,0,0.023944493,0,0,0,0,0.008011719,0,0,0.005786923,0,0,0,0.172684793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050789645,0,0,0,0,0.025153574,0,0,0,0.71105503,0.015236894,0,0,0,0.035177549,0,0,0,0,0,0,0.033875834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512975414,0,0,0.011190482,0,0,0,0,0,0,0,0,0.010861451,0,0,0.010157929,0,0,0,0,0,0,0,0,0,0.007291646,0,0,0,0,0,0,0,0,0,0,0,0.015236894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050789645,0,0.007379978,0,0,0.040631716,0.005232303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010233735,0,0,0,0,0,0,0,0,0,0,0,0.015735667,0.018442613,0,0,0,0,0,0,0,0,0,0,0
3.76E-05,0,0.219311885,0,0,0.000906244,0,4.84E-05,0,5.69E-05,0,5.54E-05,0.001370658,0.000144196,0.011367301,0.000407828,0,0,0,0,0,0,0,0,4.61E-05,0,0,0.000194009,0.000196695,0.062849933,0.000793545,0.000514814,0.000340291,0.000237059,0,0,0,0,0,0.317125885,0.001164926,0.092323134,0.002716934,0,0,0.004489915,0.000364821,0.002222486,0,0.118621664,0,0.114352273,0,0,0.000105936,0,0,0,0,3.54E-05,0,0.001181044,0.002509059,0,0,7.10E-05,0.235265926,0,0,0,0,0,0,0.000101182,0,0.000186532,0,0,0,0,0.001853182,0,7.50E-05,0,0.026110698,0,0,0,0,0.00461833,0.002224159,0,0,0.587535642,0.023728827,0,0,0,0.070439667,0,0,0,0,0.000136171,0,0.000936714,0,0,0,0.000408057,0,0,0,0.00489622,0,7.59E-05,0,0,0,0,0,0,0.62209524,3.17E-05,0,0.008466074,0,7.46E-05,0.00165825,0,0.001163416,0,3.85E-05,0,0.007640507,0,0,0.000179764,0,4.20E-05,4.02E-05,0,0,0,0,0,0,0.000258079,0,0,0,0,0,0,0,7.98E-05,0,0,0,0.002291989,0,0,0,0,0,0,0,0,0,0,0,0.00010077,0,0,0,4.73E-05,9.94E-05,0,0,0,0.006816742,0.000459574,0.02527929,0,0.000195904,0,0,0.09547707,0.001990804,0,0,0,6.20E-05,0,0,0,0,5.03E-05,0,0.002910636,0,0,0,0,0,0,0,0,0.003225988,0,0.000797737,0.085662839,0,0,0,4.61E-05,0,0,0,0,0,0,0,0,0.000122391,0.007319188,0,0,0,0,0,0.006619831,0,0,0,0
0.013877673,0,0.195561666,0,0.006870919,0,0,0,0.003169723,0,0.003008978,0,0.007052956,0.013293874,0.101471957,0,0,0.00613921,0,0,0,0,0,0,0.003399817,0,0.002681478,0.006132445,0.00241786,0.079550508,0,0.002233525,0.004183006,0.014986471,0,0,0,0,0,0.328145846,0,0.002927455,0,0,0,0.010220742,0.004484542,0,0,0.049719068,0,0.03646065,0,0,0.009766573,0,0,0,0,0.002614281,0,0,0.001888314,0,0,0,0.149157203,0.00709446,0,0.008511454,0,0,0,0,0,0.033018183,0,0,0,0,0,0,0,0,0.023202232,0,0,0,0,0.034883108,0,0,0,0.580055788,0.006629209,0,0,0,0.009182948,0,0,0.004200049,0,0,0,0.002763481,0,0,0,0.002508007,0,0.003912236,0,0.01889576,0,0.00559478,0,0,0,0.007548095,0,0,0.66955011,0.014049891,0.010590156,0.025560737,0,0.005503031,0,0.002763481,0,0.002862454,0.002837151,0,0.021265013,0.00350913,0,0.003314605,0,0.009284159,0.002967715,0,0,0,0,0,0,0,0.013057809,0,0,0,0,0,0,0,0.003109451,0,0.011298574,0.008286511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009372945,0,0,0,0,0,0.013774421,0,0.021544929,0,0,0,0,0.129269576,0.003414676,0,0,0,0.004573411,0,0,0,0,0,0,0.002824643,0,0,0,0,0,0,0,0,0.004758632,0.002824643,0,0.015027032,0,0.012740561,0,0,0,0,0,0,0,0,0,0,0,0.027081475,0,0,0,0,0,0.037023187,0,0,0,0
0,0,0.166621453,0,0,0,0,0,0,0,0,0,0.001586328,0,0.058366342,0,0,0,0,0,0,0,0,0,0,0,0,0.001379289,0,0.144256157,0.013670144,0.001507071,0,0,0,0,0,0,0,0.411521441,0,0,0,0,0,0.001379289,0,0.008731903,0,0.072687211,0,0.022365296,0,0,0,0,0,0,0,0,0,0.001507071,0.00254828,0,0,0,0.203524191,0,0,0.005743104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020128766,0,0,0,0,0.005538207,0,0,0,0.585970748,0.015655707,0,0,0,0.006196194,0,0,0,0,0,0,0,0,0,0,0.001692278,0,0,0,0.011333258,0,0,0,0,0,0,0,0,0.612809103,0.004740082,0,0.009855491,0,0,0,0,0.001809327,0,0,0,0.00597857,0,0,0.001118265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001905928,0.001118265,0,0,0,0,0,0,0,0,0,0,0,0.005014897,0,0,0,0,0,0,0,0,0.001549049,0.001905928,0.020128766,0,0,0,0,0.089461183,0.008064184,0,0,0,0.006171818,0.003384556,0,0,0,0,0,0.001905928,0,0,0,0,0,0,0,0,0.009632662,0,0,0.014645931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048728605,0,0,0,0,0,0,0,0,0,0
0.016865265,0,0.287007402,0,0,0.007002501,0,0,0,0,0,0,0.007142767,0.016155786,0.080863532,0,0,0,0,0,0,0,0,0,0,0,0,0.006210534,0.014691888,0.090633917,0.013678364,0.013571798,0.006354407,0.037943261,0,0,0,0,0,0.29204262,0.006070658,0,0,0,0,0,0.00681247,0.026211461,0,0.085598699,0,0.050352176,0,0,0.023738251,0,0,0,0,0.007942711,0,0,0.005737078,0,0,0,0.231620009,0,0,0.008619837,0,0,0,0.007557666,0,0,0,0,0,0,0,0,0,0,0.035246523,0,0,0,0,0.018702688,0,0,0,0.558909152,0.010070435,0,0,0,0.00697491,0,0,0,0,0,0,0.067168099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629402198,0,0,0,0,0,0,0.008396012,0,0.008696712,0,0,0.010767898,0,0,0.010070435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01716367,0.045316958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009492297,0,0,0,0,0,0.013949821,0,0.040281741,0,0,0,0,0.16616218,0.005187236,0,0,0,0,0,0,0,0,0,0,0.034327339,0,0,0,0,0,0,0,0,0.007228841,0,0,0.020291176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032911587,0,0,0,0,0,0,0,0,0,0
0.003088711,0,0.274695054,0,5.50E-05,0.000258333,0,0.000256989,0,0.000134502,2.41E-05,0.000360148,0.001769268,0.003235497,0.006658893,0.002614557,0,0,8.81E-05,0.00020994,0,0,0,4.59E-05,2.72E-05,0,0.000171743,0.000965562,0.00133566,0.0555812,0.002396929,0.007957318,0.000133957,0.000439933,0,0,0,0,0,0.326998966,0.003775262,0.075631898,0.000818518,0,0,0.001341968,0.000610356,0.005646487,0.002324591,0.101609174,0.000790881,0.105775442,0,0,0.000766274,0,0,0,0,2.09E-05,0,0.001126542,0.000680303,0,0,0,0.216115202,0,0,0.000431571,0,0,0,0.000179238,0,0.001057375,0.000196444,0.000102991,0,0,0.017420733,0,8.85E-05,5.16E-05,0.019544308,0,0,0,0,0.016493613,0.0012586,0,3.46E-05,0.536851498,0.016426241,0,0,9.42E-05,0.059072292,0.000215297,0,3.36E-05,0,0.000428834,4.33E-05,0.000663733,8.91E-05,6.30E-05,0,0.000441741,0,6.26E-05,0,0.002689414,0.000147628,0,0,0,0,0.001450322,0,0,0.650203178,0.000149978,0,0.006051479,0,0.000682888,0.001319742,8.85E-05,0.000558166,0,0.001158427,0,0.004171071,0,0.000272001,0.000676687,0,0.001214041,4.75E-05,0,0,0,0,0,0,0.000952441,0,5.05E-05,0,3.56E-05,0.000111777,0,3.32E-05,4.71E-05,2.49E-05,0,0.001628216,0.006501501,0,0,0,0,0,0,0,0,0,0,0,0.000575191,0.000138247,0,0.002901541,0.004443125,0.000264229,0,0,0.000201754,0.002738572,0.000565353,0.015895507,0,0.001195334,0,0,0.134554535,0.004715789,0,0,0,0.000292918,0.000120475,0,0,4.28E-05,0.000148473,0,0.006467635,3.23E-05,0,6.82E-05,0,0,0,0.00074484,0,0.001009587,0.000203527,0,0.076407988,0,5.10E-05,0,0,0,4.78E-05,3.51E-05,0,5.69E-05,0,9.42E-05,0,7.23E-05,0.00686579,0,0,0,0,0,0.005613223,0,0,0.001371511,0
0,0,0.057220784,0,0,0.001950925,0,0,0.000141212,0,0.000134051,0,0.00104737,0.000118449,0.011931429,9.57E-05,0,0,0.00032674,0,0,0,0,0,0,0,0.000238921,0.000273202,0.000323149,0.06253678,0.000501427,0.001393058,0.002143072,0,0,0,0,0,0,0.525028382,0.00338262,0.000391257,0,0,0,0.003096291,0.003596176,0.000192174,0,0.025841644,0.000157177,0.01129649,0,0,0.000261062,0,0,0,0,0,0,0.000199008,0.000252375,0,0,0,0.091996254,0,0,0,0,0,0,0.001440671,0,0.000245162,0,0,0,0,0,0,0,0,0.010262825,0,0,0,0,0.001096978,0,0,0,0.34502287,0.013216155,0,0,0,0.001738687,0,0,0,0,0.000149143,0,0,0,0,0,0,0,0,0,0.000841811,0,0,0,0,0,0,0,0,0.754502185,0,0.000117949,0.003172198,0,0.000122581,0.001302941,0.000123114,0.000119461,0,0.000126396,0,0.006236801,0,0,7.38E-05,0,0,0,0,0,0,0,0,0,0.000847994,0,0,0,0,0,0,0,0,0,0,0.000125839,0.000812166,0,0,0,0,0,0,0,0,0,0.000164298,0.000144712,0,0,0,0,0,0.00032674,0,0,0,0.007772954,0.004530191,0.010262825,0,0.000214567,0,0,0.135779383,0.00448768,0,0,0,0.000713113,0.000670394,0,0,0,0.000330478,0,0,0,0.000252263,0,0,0,0,0,0,0.000953993,0.000125839,0,0.012422173,0,0,0,0,0,0,0.000195176,0,0,0,0,0,0.000134051,0.012306169,0,0,0.000153051,0,0,0.000412348,0,0,0,0
0.024825568,0,0.190011857,0,0,0.001874116,0.00846928,0.00290012,0,0,0,0.006650623,0.005734969,0.023781219,0.045989108,0.005241069,0,0,0,0,0,0,0,0,0,0,0,0.001662158,0.001966034,0.078160906,0.003660813,0.010896875,0.00510199,0,0,0,0,0,0,0.226397106,0.019496666,0,0.003325311,0,0,0.00831079,0.005469772,0.031568001,0.009975934,0.067380091,0,0.039080453,0,0,0,0,0,0,0,0,0,0.001816146,0.003070889,0,0,0,0.199445069,0,0,0,0,0,0,0.002022698,0,0.004474678,0,0,0,0,0,0,0,0,0.026952036,0,0,0,0,0.013347997,0,0,0,0.766785435,0.056599276,0,0,0,0.005600196,0,0,0,0,0.005444312,0,0.002247069,0,0,0,0.002039335,0,0,0,0.010243137,0,0,0,0,0,0,0,0,0.478398646,0,0,0.008907513,0,0,0,0,0.004360779,0.002327547,0.006920917,0,0.012968412,0,0,0.001347602,0,0,0,0,0,0,0,0,0,0.04256324,0,0,0,0,0,0,0,0,0,0,0,0.005390407,0,0,0.005655637,0,0,0,0,0,0,0,0,0,0,0,0.002540474,0,0,0,0,0,0.007466928,0.004593603,0.028299638,0,0.015665039,0,0,0.16305982,0.018047734,0,0,0,0.001859388,0.002039335,0,0,0,0.006031873,0,0,0,0,0,0,0,0,0,0.005926061,0,0,0,0.05837932,0,0,0,0.002764493,0,0,0,0,0,0,0,0,0.007340069,0.022020754,0,0,0,0,0,0.005644623,0,0,0,0
0.024923218,0,0.367028854,0.000802118,0.001095234,0.004531157,0.000368949,0.000379015,0.000505258,0.000223165,0.001598784,0.002390209,0.005996005,0.022603325,0.008573511,0.018265413,0.000290495,0.000978599,0.00155877,0,0.000742473,0,0.001218457,0.000304614,0.002529032,0.000403423,0.002707065,0.006842641,0.006166562,0.069126116,0.008970563,0.002492189,0.012335373,0.002654293,0,0.000584539,0,0.000236234,0.002201792,0.206761936,0.001804841,0.002644295,0.000217292,0,0,0.018355656,0.007386701,0.008938818,0,0.049929309,0.00037492,0.035663792,0,0,0.001245444,0,0.000201711,0,0,0.000138907,0,0.000593378,0.002809332,0,0,0.000556659,0.162028093,0.000753911,0,0.055776982,0,0,0,0.001982591,0,0.002339175,0,0.000227841,0,0,0,0.00107248,0,0,0.031260855,0.000231103,0,0,0,0.114806215,0,0,0,0.473051584,0.234764617,0.002227419,0.000300867,0,0.005245191,0.000612373,0,0,0,0.000889394,0,0.000587337,0.000788303,0.000209158,0,0.00013326,0,0.001247231,0,0.004908461,0.000783816,0,0,0,0,0.018649237,0,0,0.579690725,0.019409622,0.006048972,0.02211826,0,0.004239754,0.002119062,0.009103723,0.001994679,0.005779535,0.002411978,0.000312625,0.023633547,0.00055936,0.000300867,0.004314879,0,0.011181524,0.001892231,0,0,0,0,0,0,0.237294233,0.002081433,0.003016941,0,0,0.000556375,0.00058099,0.000440358,0,0.003965206,0,0.024313608,0.010038697,0,0,0,0,0.00020291,0.00054039,0,0.000601733,0,0.00097977,0.001208155,0.013821588,0.000734006,0,0.011288455,0.000556375,0,0,0,0.000669494,0.026591901,0.000600336,0.031172796,0,0.006525632,0,0.001321075,0.273334348,0.122377672,0.002455121,0,0,0.003402037,0.001332599,0,0,0.000284202,0.000197076,0,0.000300168,0.002788448,0,0.000226255,0,0,0,0.000224696,0,0.009355233,0.001200672,0,0.033445896,0.000214496,0.003215533,0,0.001264516,0,0,0.000465561,0.00054039,0,0,0,0.000272824,0.001918541,0.028395109,0,0,0.001277773,0,0.000788303,0.005778598,0,0.000215883,0.00309137,0
0.000911917,0,0.274163657,0.000206664,0,0.004543563,0.000380236,0,0,0.001149957,0,0.000447878,0.003347193,0.004804553,0.01329923,0.008000278,0,0,0,0,0,0,0,0,0,0,0.002349371,0.004253569,0.009665212,0.118976681,0.005546993,0.022504332,0.005497398,0.012583266,0,0,0,0,0,0.329885764,0.007987292,0.000480916,0,0,0,0.01208909,0.005279758,0.005905303,0,0.075959941,0,0.029676106,0,0,0.000427848,0,0,0,0,0,0,0.000244612,0.012408318,0,0,0,0.26735721,0,0,0.000310721,0,0,0,0.003814052,0,0.010848304,0,0,0,0,0.002395052,0.001326347,0.000302807,0,0.023686433,0,0,0,0,0.019326452,0.003555699,0,0,0.680372372,0.049369424,0.000255062,0,0.000322189,0.005405651,0,0,0.006669753,0,0.003483086,0,0.009533547,0.00264036,0.004095563,0,0.002609395,0,0.006212701,0,0.014026171,0.006866249,0.000919098,0,0,0,0.005166599,0,0.000380872,0.463564369,0.011796875,0.012613019,0.014896665,0,0.010245621,0.002766258,0.00393448,0.004405071,0.002664679,0.007146572,0,0.017078688,0,0.001860424,0.002904084,0,0.008134296,0.000487529,0,0,0,0,0,0,0.008208241,0,0,0,0,0,0,0,0,0.002213525,0,0.000154675,0.02286966,0,0,0,0,0,0,0,0,0,0,0,0.000949628,0.000189115,0,0.000171085,0.000382264,0.001807262,0,0,0.000229992,0.002137118,0.000309351,0.024049444,0,0.012263714,0.002008069,0.003630637,0.168436858,0.056656471,0.000506046,0,0.002294752,0.00288002,0.00041201,0,0.005843064,0.006150825,0,0,0.000154675,0.000442116,0,0.000233176,0,0,0,0.00046314,0,0.011074612,0.001082727,0,0.07542965,0.000442116,0,0,0.000372343,0,0,0,0,0,0,0.000322189,0,0.002142002,0.006129573,0,0,0,0,0,0.008489577,0,0,0,0
0,0,0.184301789,0,0,0.006657386,0,0,0,0,0,0,0,0,0.100902656,0.003102958,0,0,0,0,0,0,0,0,0,0,0,0.002952226,0.010475855,0.069412362,0.009753175,0.009677189,0,0,0,0,0,0,0,0.323126513,0.017314406,0,0,0,0,0.014761128,0,0.024919642,0,0.105315308,0,0.023935297,0,0,0,0,0,0,0,0,0,0.00322573,0,0,0,0,0.244140032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011967649,0,0,0,0,0.002963489,0,0,0,0.801832459,0.021541768,0,0,0,0.006631156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015161039,0,0,0,0,0,0,0,0,0.323126513,0,0,0,0,0.007947655,0,0,0.003872678,0,0,0,0.007677906,0,0,0.00239353,0,0,0,0,0,0,0,0,0,0.003436286,0,0,0,0,0,0,0,0,0,0,0,0.00239353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016754708,0,0.003477913,0,0,0.155579432,0.002465793,0,0,0,0.006605068,0.003622145,0,0,0,0,0,0,0,0,0.006149839,0,0,0,0,0,0.003436286,0,0,0.028936704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.253383001,0,0,0.002553485,0,0.009878541,0,0.006979788,0,0,0,0,0.032251574,0.00119016,0,0,0,0,0,0,0,0,0,0,0,0,0.002678723,0.085379055,0,0.029694005,0.005792889,0,0,0,0,0,0,0.21941499,0.015495798,0.001621649,0,0,0,0.006794075,0.00248419,0.001194762,0,0.052329098,0,0.044984663,0,0,0.001082029,0,0,0,0,0,0,0.00123725,0.008368178,0,0,0,0.196463631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038558283,0,0,0,0,0.012503328,0.001893131,0,0,0.766575384,0.07160824,0,0,0,0.013988833,0,0,0,0,0,0.005990317,0.013777351,0,0.002180566,0,0.004167894,0,0,0,0.008141165,0.004085826,0,0,0.037030595,0,0,0,0,0.380992556,0.001297145,0,0.012136494,0,0.004572565,0.004418445,0,0.001485391,0,0.001571626,0,0.01865111,0,0,0.002754163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013770815,0,0,0,0,0,0,0,0,0,0,0,0.001372349,0,0,0,0,0,0,0,0,0.002543424,0,0.037640229,0,0.005335908,0.002031365,0,0.291941284,0.038776624,0,0,0,0.011400381,0,0,0,0,0.004109216,0,0.003129394,0,0,0.002358812,0,0,0,0,0,0.011862093,0,0.002962943,0.049019993,0,0,0,0,0,0,0,0,0.003940405,0,0,0,0,0.012001319,0,0,0,0,0,0,0,0,0,0
0,0.001724224,0.285449559,0,0,0.003158961,0,0.006517821,0,0.001918848,0,0.003736704,0.004296316,0.002429394,0.060798448,0.018649992,0,0,0,0,0,0,0,0,0.004659756,0,0.004900276,0.000933897,0.002209263,0.084801991,0.001028428,0.010204158,0.003822124,0.007987897,0,0,0,0,0,0.261220418,0.014605806,0,0,0,0,0.000933897,0.003073234,0.009853738,0,0.081773348,0,0.114331256,0,0,0.001784796,0,0,0,0,0,0,0.006122495,0.003450806,0,0,0,0.245320045,0,0,0,0,0,0,0.010228218,0,0.002514133,0,0,0,0,0.002497778,0.001844313,0,0,0.086316312,0,0,0,0,0.040310762,0,0,0,0.58604233,0.029529265,0,0,0,0.004195352,0.001755133,0,0.001918848,0,0,0,0.021463067,0,0,0,0.005729083,0,0,0,0.02973513,0,0,0,0,0,0,0,0,0.564084671,0.00320944,0,0.010009512,0,0.013827731,0.006073484,0.001262533,0.002450138,0,0.002592381,0,0.027526414,0,0,0.001514321,0,0,0.00135584,0,0,0,0,0,0,0.015218312,0,0,0,0,0,0,0,0,0,0,0,0.026500622,0,0,0,0,0,0,0,0,0,0,0.002968043,0.004527351,0,0,0,0,0.001675358,0,0,0.007675393,0.004195352,0.002580952,0.065115814,0,0.027504765,0.003350716,0,0.258948936,0.018720481,0,0,0,0.051190877,0,0,0,0,0.001694527,0,0.014195236,0,0,0,0,0,0,0.003864033,0,0.059786225,0,0,0.060262078,0,0,0,0,0,0,0.012009178,0,0,0,0.002688063,0.002345838,0,0.017321546,0,0,0,0,0,0.008457268,0,0,0,0
